Note,Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
B5,1.0,4/4,u,2,78,0
E5,1.0,4/4,u,2,78,0
B5,1.0,4/4,u,2,78,0
C♯6,1.0,4/4,u,2,79,0
A4,1.0,4/4,x,2,79,0
F♯5,1.0,4/4,x,2,79,0
F♯5,0.5,4/4,x,2,79,0
E5,0.5,4/4,x,2,79,0
D5,1.0,4/4,x,2,80,0
D5,0.5,4/4,x,2,80,0
C♯5,0.5,4/4,x,2,80,0
B4,1.0,4/4,x,2,80,0
B4,0.5,4/4,x,2,80,0
A4,0.5,4/4,x,2,80,0
G♯4,1.0,4/4,x,2,81,0
E4,1.0,4/4,x,2,81,0
C♯5,1.0,4/4,x,2,81,0
E4,1.0,4/4,x,2,81,0
B4,1.0,4/4,x,2,82,0
E4,1.0,4/4,x,2,82,0
A4,1.0,4/4,x,2,82,0
E4,1.0,4/4,x,2,82,0
B4,1.0,4/4,x,2,83,0
E4,1.0,4/4,x,2,83,0
E5,1.0,4/4,x,2,83,0
F♯5,0.5,4/4,x,2,83,0
G♯5,0.5,4/4,x,2,83,0
A5,1.0,4/4,x,2,84,0
A4,1.0,4/4,x,2,84,0
E4,1.0,4/4,x,2,84,0
G♯4,1.0,4/4,x,2,84,0
A4,2.0,4/4,x,2,85,0
C♯5,1.0,4/4,x,2,85,0
F♯4,1.0,4/4,x,2,85,0
D5,1.0,4/4,x,2,86,0
B4,1.0,4/4,x,2,86,0
E5,1.0,4/4,x,2,86,0
F♯4,1.0,4/4,x,2,86,0
D5,0.5,4/4,x,2,87,0
B4,0.5,4/4,x,2,87,0
D5,0.5,4/4,x,2,87,0
E5,0.5,4/4,x,2,87,0
F♯5,1.0,4/4,x,2,87,0
F♯5,1.0,4/4,x,2,87,0
B4,1.0,4/4,u,2,88,0
B4,1.0,4/4,u,2,88,0
G5,1.0,4/4,u,2,88,0
G5,1.0,4/4,u,2,88,0
F♯5,2.0,4/4,u,2,89,0
B5,1.0,4/4,u,2,89,0
D5,1.0,4/4,u,2,89,0
E5,1.0,4/4,u,2,90,0
C♯6,1.0,4/4,u,2,90,0
F♯5,1.0,4/4,u,2,90,0
C♯6,1.0,4/4,u,2,90,0
D6,1.0,4/4,u,2,91,0
B4,1.0,4/4,x,2,91,0
F♯4,1.0,4/4,x,2,91,0
A♯4,1.0,4/4,x,2,91,0
B4,2.0,4/4,x,2,92,0
B5,1.0,4/4,x,2,92,0
D5,1.0,4/4,x,2,92,0
G♯5,1.0,4/4,x,2,93,0
E5,1.0,4/4,x,2,93,0
A5,1.0,4/4,x,2,93,0
C♯5,1.0,4/4,x,2,93,0
F♯5,1.0,4/4,x,2,94,0
D5,0.5,4/4,x,2,94,0
E5,0.5,4/4,x,2,94,0
F♯5,1.0,4/4,x,2,94,0
A4,1.0,4/4,x,2,94,0
D♯5,1.0,4/4,x,2,95,0
B4,1.0,4/4,x,2,95,0
E5,1.0,4/4,x,2,95,0
G♯4,1.0,4/4,x,2,95,0
C♯5,1.0,4/4,x,2,96,0
A4,0.5,4/4,x,2,96,0
B4,0.5,4/4,x,2,96,0
C♯5,1.0,4/4,x,2,96,0
C♯5,1.0,4/4,x,2,96,0
F♯4,1.0,4/4,u,2,97,0
F♯4,1.0,4/4,u,2,97,0
D5,1.0,4/4,u,2,97,0
D5,1.0,4/4,u,2,97,0
C♯5,2.0,4/4,u,2,98,0
F♯5,1.0,4/4,u,2,98,0
A4,1.0,4/4,u,2,98,0
B4,1.0,4/4,u,2,99,0
G♯5,1.0,4/4,u,2,99,0
C♯5,1.0,4/4,u,2,99,0
G♯5,1.0,4/4,u,2,99,0
A5,1.0,4/4,u,2,100,0
F♯4,1.0,4/4,x,2,100,0
D5,1.0,4/4,x,2,100,0
C♯5,1.0,4/4,x,2,100,0
B♯4,1.0,4/4,x,2,101,0
C♯5,1.0,4/4,x,2,101,0
G5,1.0,4/4,x,2,101,0
F♯5,1.0,4/4,x,2,101,0
E♯5,2.0,4/4,x,2,102,0
C♯5,1.0,4/4,x,2,102,0
B4,1.0,4/4,x,2,102,0
A♯4,1.0,4/4,x,2,103,0
B4,1.0,4/4,x,2,103,0
F♯5,1.0,4/4,x,2,103,0
E5,1.0,4/4,x,2,103,0
D♯5,2.0,4/4,x,2,104,0
B4,1.0,4/4,x,2,104,0
A4,1.0,4/4,x,2,104,0
G♯4,1.0,4/4,x,2,105,0
A4,1.0,4/4,x,2,105,0
E5,1.0,4/4,x,2,105,0
D5,1.0,4/4,x,2,105,0
C♯5,2.0,4/4,x,2,106,0
C♯6,1.0,4/4,x,2,106,0
C♯6,1.0,4/4,x,2,106,0
F♯5,1.0,4/4,u,2,107,0
F♯5,1.0,4/4,u,2,107,0
D6,1.0,4/4,u,2,107,0
D6,1.0,4/4,u,2,107,0
C♯6,2.0,4/4,u,2,108,0
F♯5,1.0,4/4,u,2,108,0
A4,1.0,4/4,u,2,108,0
B4,1.0,4/4,u,2,109,0
G♯5,1.0,4/4,u,2,109,0
C♯5,1.0,4/4,u,2,109,0
G♯5,1.0,4/4,u,2,109,0
A5,1.0,4/4,u,2,110,0
F♯5,1.0,4/4,x,2,110,0
C♯5,1.0,4/4,x,2,110,0
E♯5,1.0,4/4,x,2,110,0
F♯5,2.0,4/4,x,2,111,0
D5,1.0,4/4,x,2,111,0
D5,0.5,4/4,x,2,111,0
C♯5,0.5,4/4,x,2,111,0
B4,1.0,4/4,x,2,112,0
B4,0.5,4/4,x,2,112,0
A4,0.5,4/4,x,2,112,0
G♯4,1.0,4/4,x,2,112,0
G♯4,0.5,4/4,x,2,112,0
F♯4,0.5,4/4,x,2,112,0
E♯4,1.0,4/4,x,2,113,0
C♯5,1.0,4/4,x,2,113,0
G♯5,1.0,4/4,x,2,113,0
C♯5,1.0,4/4,x,2,113,0
F♯4,1.0,4/4,x,2,114,0
C♯5,1.0,4/4,x,2,114,0
A5,1.0,4/4,x,2,114,0
C♯5,1.0,4/4,x,2,114,0
E♯4,1.0,4/4,x,2,115,0
C♯5,1.0,4/4,x,2,115,0
G♯5,1.0,4/4,x,2,115,0
C♯5,1.0,4/4,x,2,115,0
0,1.0,4/4,.,2,116,0
G♯5,0.5,4/4,x,2,116,0
A5,0.5,4/4,x,2,116,0
B5,1.0,4/4,x,2,116,0
A5,0.5,4/4,x,2,116,0
G♯5,0.5,4/4,x,2,116,0
A5,1.0,4/4,x,2,117,0
F♯5,1.0,4/4,x,2,117,0
B5,1.0,4/4,x,2,117,0
A5,0.5,4/4,x,2,117,0
G♯5,0.5,4/4,x,2,117,0
A5,1.0,4/4,x,2,118,0
F♯5,1.0,4/4,x,2,118,0
C♯5,1.0,4/4,x,2,118,0
E♯5,1.0,4/4,x,2,118,0
F♯5,1.0,4/4,x,2,119,0
F♯4,1.0,4/4,x,2,119,0
D5,1.0,4/4,x,2,119,0
C♯5,0.5,4/4,x,2,119,0
B4,0.5,4/4,x,2,119,0
C♯5,1.0,4/4,x,2,120,0
A4,1.0,4/4,x,2,120,0
B4,1.0,4/4,x,2,120,0
C♯5,1.0,4/4,x,2,120,0
F♯4,4.0,4/4,x,2,121,0
0,0.0,0,.,x,x,.
C♯5,0.5,3/8,x,3,122,0
D5,0.25,3/8,x,3,122,0
B4,0.25,3/8,x,3,122,0
E5,0.5,3/8,x,3,122,0
C♯5,1.0,3/8,x,3,123,0
B4,0.5,3/8,x,3,123,0
A4,0.5,3/8,x,3,124,0
B4,0.25,3/8,x,3,124,0
G♯4,0.25,3/8,x,3,124,0
C♯5,0.5,3/8,x,3,124,0
A4,1.0,3/8,x,3,125,0
G♯4,0.5,3/8,x,3,125,0
F♯4,0.5,3/8,B,3,126,0
F♯5,0.25,3/8,x,3,126,0
G♯5,0.25,3/8,x,3,126,0
A5,0.5,3/8,x,3,126,0
E♯4,0.5,3/8,B,3,127,0
G♯5,0.25,3/8,x,3,127,0
A5,0.25,3/8,x,3,127,0
B5,0.5,3/8,x,3,127,0
F♯4,0.5,3/8,B,3,128,0
A5,0.25,3/8,x,3,128,0
G♯5,0.25,3/8,x,3,128,0
A5,0.25,3/8,x,3,128,0
B5,0.25,3/8,x,3,128,0
G♯5,1.5,3/8,x,3,129,0
C♯5,0.5,3/8,x,3,122,1
D5,0.25,3/8,x,3,122,1
B4,0.25,3/8,x,3,122,1
E5,0.5,3/8,x,3,122,1
C♯5,1.0,3/8,x,3,123,1
B4,0.5,3/8,x,3,123,1
A4,0.5,3/8,x,3,124,1
B4,0.25,3/8,x,3,124,1
G♯4,0.25,3/8,x,3,124,1
C♯5,0.5,3/8,x,3,124,1
A4,1.0,3/8,x,3,125,1
G♯4,0.5,3/8,x,3,125,1
F♯4,0.5,3/8,B,3,126,1
F♯5,0.25,3/8,x,3,126,1
G♯5,0.25,3/8,x,3,126,1
A5,0.5,3/8,x,3,126,1
E♯4,0.5,3/8,B,3,127,1
G♯5,0.25,3/8,x,3,127,1
A5,0.25,3/8,x,3,127,1
B5,0.5,3/8,x,3,127,1
F♯4,0.5,3/8,B,3,128,1
A5,0.25,3/8,x,3,128,1
G♯5,0.25,3/8,x,3,128,1
A5,0.25,3/8,x,3,128,1
B5,0.25,3/8,x,3,128,1
G♯5,1.5,3/8,x,3,129,1
A5,0.5,3/8,x,3,130,0
E5,0.5,3/8,x,3,130,0
D5,0.5,3/8,x,3,130,0
C♯5,0.25,3/8,x,3,131,0
D5,0.25,3/8,x,3,131,0
E5,1.0,3/8,x,3,131,0
B5,0.5,3/8,x,3,132,0
E5,0.5,3/8,x,3,132,0
D5,0.5,3/8,x,3,132,0
C♯5,0.25,3/8,x,3,133,0
B4,0.25,3/8,x,3,133,0
A4,1.0,3/8,x,3,133,0
B4,0.25,3/8,x,3,134,0
E4,0.25,3/8,x,3,134,0
D5,0.25,3/8,x,3,134,0
B4,0.25,3/8,x,3,134,0
C♯5,0.25,3/8,x,3,134,0
A4,0.25,3/8,x,3,134,0
B4,0.25,3/8,x,3,135,0
E4,0.25,3/8,x,3,135,0
D5,0.25,3/8,x,3,135,0
B4,0.25,3/8,x,3,135,0
C♯5,0.25,3/8,x,3,135,0
A4,0.25,3/8,x,3,135,0
A5,0.5,3/8,x,3,136,0
A4,0.5,3/8,B,3,136,0
B4,0.25,3/8,x,3,136,0
G♯4,0.25,3/8,x,3,136,0
A4,0.75,3/8,x,3,137,0
B4,0.25,3/8,x,3,137,0
C♯5,0.25,3/8,x,3,137,0
D5,0.25,3/8,x,3,137,0
C♯5,0.5,3/8,x,3,138,0
F♯5,0.25,3/8,x,3,138,0
D♯5,0.25,3/8,x,3,138,0
E5,0.5,3/8,x,3,138,0
D♯5,1.0,3/8,x,3,139,0
C♯5,0.5,3/8,x,3,139,0
B4,0.5,3/8,x,3,140,0
G♯5,0.5,3/8,x,3,140,0
F♯5,0.5,3/8,x,3,140,0
E♯5,0.75,3/8,x,3,141,0
F♯5,0.25,3/8,x,3,141,0
G♯5,0.25,3/8,x,3,141,0
A5,0.25,3/8,x,3,141,0
G♯5,0.5,3/8,x,3,142,0
D5,0.25,3/8,x,3,142,0
C♯5,0.25,3/8,x,3,142,0
D5,0.25,3/8,x,3,142,0
C♯5,0.25,3/8,x,3,142,0
B5,0.5,3/8,x,3,143,0
D5,0.25,3/8,x,3,143,0
C♯5,0.25,3/8,x,3,143,0
D5,0.25,3/8,x,3,143,0
C♯5,0.25,3/8,x,3,143,0
A5,0.5,3/8,x,3,144,0
F♯5,0.5,3/8,x,3,144,0
E♯5,0.5,3/8,x,3,144,0
F♯5,1.5,3/8,x,3,145,0
A5,0.5,3/8,x,3,130,1
E5,0.5,3/8,x,3,130,1
D5,0.5,3/8,x,3,130,1
C♯5,0.25,3/8,x,3,131,1
D5,0.25,3/8,x,3,131,1
E5,1.0,3/8,x,3,131,1
B5,0.5,3/8,x,3,132,1
E5,0.5,3/8,x,3,132,1
D5,0.5,3/8,x,3,132,1
C♯5,0.25,3/8,x,3,133,1
B4,0.25,3/8,x,3,133,1
A4,1.0,3/8,x,3,133,1
B4,0.25,3/8,x,3,134,1
E4,0.25,3/8,x,3,134,1
D5,0.25,3/8,x,3,134,1
B4,0.25,3/8,x,3,134,1
C♯5,0.25,3/8,x,3,134,1
A4,0.25,3/8,x,3,134,1
B4,0.25,3/8,x,3,135,1
E4,0.25,3/8,x,3,135,1
D5,0.25,3/8,x,3,135,1
B4,0.25,3/8,x,3,135,1
C♯5,0.25,3/8,x,3,135,1
A4,0.25,3/8,x,3,135,1
A5,0.5,3/8,x,3,136,1
A4,0.5,3/8,B,3,136,1
B4,0.25,3/8,x,3,136,1
G♯4,0.25,3/8,x,3,136,1
A4,0.75,3/8,x,3,137,1
B4,0.25,3/8,x,3,137,1
C♯5,0.25,3/8,x,3,137,1
D5,0.25,3/8,x,3,137,1
C♯5,0.5,3/8,x,3,138,1
F♯5,0.25,3/8,x,3,138,1
D♯5,0.25,3/8,x,3,138,1
E5,0.5,3/8,x,3,138,1
D♯5,1.0,3/8,x,3,139,1
C♯5,0.5,3/8,x,3,139,1
B4,0.5,3/8,x,3,140,1
G♯5,0.5,3/8,x,3,140,1
F♯5,0.5,3/8,x,3,140,1
E♯5,0.75,3/8,x,3,141,1
F♯5,0.25,3/8,x,3,141,1
G♯5,0.25,3/8,x,3,141,1
A5,0.25,3/8,x,3,141,1
G♯5,0.5,3/8,x,3,142,1
D5,0.25,3/8,x,3,142,1
C♯5,0.25,3/8,x,3,142,1
D5,0.25,3/8,x,3,142,1
C♯5,0.25,3/8,x,3,142,1
B5,0.5,3/8,x,3,143,1
D5,0.25,3/8,x,3,143,1
C♯5,0.25,3/8,x,3,143,1
D5,0.25,3/8,x,3,143,1
C♯5,0.25,3/8,x,3,143,1
A5,0.5,3/8,x,3,144,1
F♯5,0.5,3/8,x,3,144,1
E♯5,0.5,3/8,x,3,144,1
F♯5,1.5,3/8,x,3,145,1
0,0.0,0,.,x,x,.
